ProgrammingLanguageName	QueryID	PairID	QueryText	CommentText	SimilarityScore
PHP	59	59_writeToFile	dohvati id trenutnog procesa	Vrsi upis u fajl u zadatom direktorijumu   ako fajl postoji i otvoren je za trenutni proces	1
PHP	60	60_allWordsMatched	regularni izraz bez razlike velicine slova	Ispituje da li su sve trazene reci nadjene u prosledjenom stringu   sa regularnim izrazom	2
PHP	60	60_cleanSqlCommands	regularni izraz bez razlike velicine slova	Pronalazi pojavljivanja kljucnih reci u upitu    bez obzira na velicinu slova i dodaje potrebne karaktere   na upit	1
PHP	60	60_fetchAllMovies	regularni izraz bez razlike velicine slova	Pretrazuje sve fajlove i vraca listu filmova	0
PHP	60	60_generateColumn	regularni izraz bez razlike velicine slova	Proverava sa regularnim izrazom slova na ulazu	3
PHP	60	60_removerSQLInjection	regularni izraz bez razlike velicine slova	Uklanja potencijalne kljucne reci iz upita   koristeci regularni izraz nezavisno od velicine slova	2
PHP	60	60_replaceFileExtIfExists	regularni izraz bez razlike velicine slova	Pronalazi pojavljivanja prosledjenog string parametra    bez uticaja velicine slova i zamenjuje ekstenziju odgovarajuceg fajla	2
PHP	61	61_ErrorHandler	proizvoljan http odgovor za greske	Obrada svih gresaka bacenih u kodu koje ne koriste struktuiranu   obradu gresaka	0
PHP	61	61_catchExceptions	proizvoljan http odgovor za greske	Hvatanje izuzetaka uz generisanje proizvoljne poruke    da bude prikazana u http odgovoru	2
PHP	61	61_checkMandatoryFields	proizvoljan http odgovor za greske	Proverava da li su uneta obavezna polja i ukoliko nisu   baca odgovarajuci izuzetak	0
PHP	61	61_draw	proizvoljan http odgovor za greske	Obrada uopstene greske sa serverske strane i prikaz   proizvoljne poruke prosledjene u http odgovoru	2
PHP	61	61_formatException	proizvoljan http odgovor za greske	Funkcija koja formatira http odgovor u proizvoljan format	2
PHP	61	61_generateErrorForException	proizvoljan http odgovor za greske	Generisanje formata http odgovora na gresku za odgovarajuci   izuzetak koji je bacen	2
PHP	61	61_renderBody	proizvoljan http odgovor za greske	Formatiranje i prikaz tela http odgovora i prilagodjavanje   proizvoljne poruke	3
PHP	62	62_assertWord	kako odrediti da je string validna rec	Odredjuje da je prosledjeni string validno ime   odnosno rec	2
PHP	62	62_count_words	kako odrediti da je string validna rec	Za prosledjeni string proverava validnost   reci i prebrojava ih	2
PHP	62	62_get_ignored_words	kako odrediti da je string validna rec	Pronadji sve ignorisane reci u prosledjenom stringu	0
PHP	62	62_isNiceString	kako odrediti da je string validna rec	Odredjuje da je string lepo uredjen po odredjenim pravilima      Ako se sastoji od para bilo koja dva slova koja se pojavljuju dva puta u stringu   bez preklapanja i ako sadrzi barem jedno slovo koje se ponovo pojavljuje tacno    sa jednim slovom pauze	1
PHP	62	62_sanitizeString	kako odrediti da je string validna rec	Za prosledjeni tip i vrednost reformatira i normalizuje   fajl i odseca string odredjenog sadrzaja	0
PHP	62	62_validateWord	kako odrediti da je string validna rec	Proveri da se zadati string nalazi u fajlu i    validiraj ga kao rec	2
PHP	63	63_checkPermission	html zamena entiteta	Proverava da li je pristup omogucen za trenutni zahtev   i vraca odgovarajuci odgovor	0
PHP	63	63_convertToEdit	html zamena entiteta	Vrsi se zamena html entita sa postojecim id i prikazuje   ga u edit polje i menja mu vrednost   zatim konvertuje u json	2
PHP	63	63_entityToHtmlString	html zamena entiteta	Parsira se i vrsi zamena html entiteta u string koji   predstavlja html element	3
PHP	63	63_getHtmlLabel	html zamena entiteta	Vraca HTML string labele za prosledjeni HTML entitet	1
PHP	63	63_replaceTitle	html zamena entiteta	Vrsi zamenu naslova prosledjenog HTML entiteta   novim naslovom koji je prosledjen	3
PHP	63	63_swapHtmlEntities	html zamena entiteta	Vrsi zamenu prosledjenih HTML entiteta   i dodaje novi prosledjeni atrubut a zatim vraca html element	3
PHP	64	64_eF_getDirContents	postavi skriveni atribut fajla	"Ova funkcija prima naziv direktorijuma i pravi niz u kojima su   apsolutne putanje do fajla u njemu, rekurzivno  U zavisnosti od ostalih   parametara razlicite vrenosti su postavljene kao i u zavisnosti od   postavljenih atributa fajla"	2
PHP	64	64_get_site_language_name	postavi skriveni atribut fajla	Vraca puno ime sajta za izlistani i   preselektovani jezik na kom se prikazuje	0
PHP	64	64_readAccounts	postavi skriveni atribut fajla	Cita sadrzaje naloga u zavisnosti od sadrzaja fajla   i postavljenih atributa za tekuci fajl	2
PHP	64	64_setAttrHidden	postavi skriveni atribut fajla	Za odredjene akcije nad fajlom se postavljaju prosledjeni   atributi kao i niz vrednosti skrivenih atributa svih fajlova   u tekucem fajlu	2
PHP	64	64_setFileAttr	postavi skriveni atribut fajla	Za prosledjenu putanju do fajla se postavljaju   zeljeni skriveni atributi uz dodatne obrade i provere	2
PHP	64	64_updateFilePermissions	postavi skriveni atribut fajla	Za prosledjenu putanju menjaju se atributi   i permisije za operacije nad datim fajlom   po potrebi i hijerarhijske nizim	0
PHP	65	65_array_sort_by_column	sortiraj više nizova na osnovu sortiranja drugih nizova	Sortira prosledjeni niz u zavisnosti od zadatog vrednosti    kolone drugog niza i prosledjenog parametra direction	2
PHP	65	65_check	sortiraj više nizova na osnovu sortiranja drugih nizova	Vrsi proveru da li su pripremljeni podaci u redu za konkretan   fiskalni isecak	2
PHP	65	65_getHTMLFormatted	sortiraj više nizova na osnovu sortiranja drugih nizova	Default HTML formatting implementation for error messages   Podrazumevano formatiranje html dokumenta za poruke greske   u zavisnosti od setovanih atributa u nizu config	0
PHP	65	65_getSortedArray	sortiraj više nizova na osnovu sortiranja drugih nizova	Sortiranje niza u zavisnosti od dva konfiguraciona niza   filtera i niza u kom je definisan redosled sortiranja	3
PHP	65	65_setSort	sortiraj više nizova na osnovu sortiranja drugih nizova	Ako je prosledjeni parametar niz onda vrsi sortiranje   po uzoru na vrednosti drugih nizova	2
PHP	65	65_showSinglestat	sortiraj više nizova na osnovu sortiranja drugih nizova	Proverava stanje konekcije i kolikom brzinom se moze   izvrsiti neka operacija za prosldjenu metriku	0
PHP	65	65_sortModels	sortiraj više nizova na osnovu sortiranja drugih nizova	Sortira niz modela podataka u zavisnosti od prosledjenog sort   niz parametra	2
PHP	66	66_correct_word	levestajn slicnost stringova	Pretraga recnika na slicnost date reci   koristeci levestajn algoritam za slicnost stringova	3
PHP	66	66_findClosest1	levestajn slicnost stringova	Pronalazenje broja iz datog niza u odnosu na prosledjen broj   koristeci levestajn algoritam za slicnost stringova	2
PHP	66	66_getParamByName	levestajn slicnost stringova	Nalazi slicnost datog stringa naziva sa vrednoscu iz   niza koristeci levestajn algoritam	3
PHP	66	66_handlePageNotFoundError	levestajn slicnost stringova	handler for 404 page not found error   Obrada greske 404 stranica nije pronadjena   izracunavanje slicnosti url po levestajn algoritmu slicnosti   stringova	2
PHP	66	66_match	levestajn slicnost stringova	Pronalazi string najblizi po levestajn racunanju    rastojanja za dati ulazni string	2
PHP	66	66_printCaption	levestajn slicnost stringova	Vrsi prikaz naslova na ekranu    za predefinisane parametre algoritma	0
PHP	67	67_addSortStringForQuery	kako dohvatiti html vebsajta	Proverava da je sortString dobro formatiran i dodaje uslov   za sortiranje definisano u query   Vraca i poruku http strani o nekorektnom formatu za sortiranje stringova	0
PHP	67	67_download_playlist	kako dohvatiti html vebsajta	Preuzimanje liste pesama na osnovu dohvacenog   htmla  linka pomocu id dobijenog kao ulaznog parametra	1
PHP	67	67_fetch_data_from_html	kako dohvatiti html vebsajta	Na osnovu datog urla dohvata html vebsajta i na   osnovu dobijenih podataka kreira DOM	3
PHP	67	67_get_conversation	kako dohvatiti html vebsajta	Ova funkcija dohvata format konverzacije na osnovu   dohvacene html strane vebsajta	3
PHP	67	67_get_members	kako dohvatiti html vebsajta	Dohvata html vebsajta za dati url i generise   dom svih dobijenih elemenata	2
PHP	67	67_parse_event_html	kako dohvatiti html vebsajta	Priprema Javascript dogadjaj za obradu na osnovu   dohvatanja html sadrzaja vebsajta dogadjaja	2
PHP	68	68_getEvents	fajl citac sa baferom cita tekst	Dohvata dogadjaje sa poslednjim datumom    tako sto cita podatke iz fajla pomocu fajl citaca	2
PHP	68	68_getPhingVersion	fajl citac sa baferom cita tekst	Dohvata verziju phing biblioteke pomocu fajl citaca   sa baferom	2
PHP	68	68_loadFromStream	fajl citac sa baferom cita tekst	Cita podatke iz fajla pomocu fajl citaca    sa baferom stringova   Putanja do fajla moze biti relativna	2
PHP	68	68_parseFileWithBuffering	fajl citac sa baferom cita tekst	Kreira ExpatParser   Postavlja koreni obradjivac i pocinje sa procesom citanja teksta   koriscenjem fajl citaca sa bufferom	2
PHP	68	68_parseFile	fajl citac sa baferom cita tekst	Tekstualna obrada fajla koriscenjem fajl citaca    bez bafera uz obradu izuzetaka	1
PHP	69	69_create	enkriptovanje aes ctr mod	Vraca jedinstveni objekat baze podataka	0
PHP	69	69_encrypt	enkriptovanje aes ctr mod	Enkriptovanje stringa aes ctr algoritmom	3
PHP	69	69_findLCA	enkriptovanje aes ctr mod	Funkcija pronalazi najranijeg zajednickog pretka dva cvora   u stablu	0
PHP	69	69_generateUserAccessToken	enkriptovanje aes ctr mod	Kreiranje tokena za pristup enkriptovanog aes ctr   algoritmom	3
PHP	69	69_sendResetPasswordEmail	enkriptovanje aes ctr mod	Slanje mejla za resetovanje lozinke   Lozinka je enkriptovana aes ctr algoritmom	2
PHP	69	69_send	enkriptovanje aes ctr mod	Sigurnosna enkripcija i slanje male kolicine podataka    funkciji za dekodovanje i preuzimanje koristeci    enkriptovanje aes ctr algoritmom	2
PHP	69	69_validateAccessTokenInner	enkriptovanje aes ctr mod	Interno validiranje tokena za pristup   koriscenjem aes ctr algoritma za enkriptovanje	2
PHP	70	70_M_mult	mnozenje matrica	Funkcija izvrsava mnozenje prosledjenih matrica A i B   Vraca rezultat mnozenja kao matricu oblika AB	3
PHP	70	70_mpMatrix	mnozenje matrica	Mnozenje matrica      Ova funkcija ce izvrsiti mnozenje trenutne matrice sa prosledjenom matricom   Ako trenutnu matricu obelezimo sa A a dobijenu sa B onda ce proizvod biti AB	3
PHP	70	70_mpScalar	mnozenje matrica	Mnozenje trenutne matrice skalarom      Mnozenje matrice skalarom intfloatetc constant npr 2	2
PHP	70	70_multiply	mnozenje matrica	Mnozenje matrice predefinisanom matricom	3
PHP	70	70_outerProduct	mnozenje matrica	Konstrukcija matrice mnozenjem dva vektora   od kojih je jedan predefinisan a drugi dobijen   kao parametar	2
PHP	70	70_readExcel	mnozenje matrica	Adapter za PHPExcel   Citanje excel fajla od pocetka do kraja definisanih   kolona i prebacivanje u php format excela	0
